neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
3648,18,64,2,0.03125,0.46800704307532004,0.796747123700531,entertainment,0.125,4.0,0.02702702702702703,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
3649,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3650,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3651,18,64,5,0.078125,0.9913631370066105,0.5694564600357317,dates_numbers,0.25,3.2,0.08108108108108109,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0,0,0,0
3652,18,64,1,0.015625,-0.0,1.0,history,0.25,16.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
3653,18,64,3,0.046875,0.45186519405420045,0.8037574396581186,author,1.0,21.333333333333332,0.02702702702702703,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,1
3654,18,64,1,0.015625,-0.0,1.0,sports,1.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
3655,18,64,4,0.0625,0.8611284093923357,0.6260166835907843,definition,0.3333333333333333,5.333333333333333,0.05405405405405406,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0
3656,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3657,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3658,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3659,18,64,9,0.140625,1.5145033073597316,0.342259570789444,dates_numbers,0.5,3.5555555555555554,0.10810810810810811,0.0,0.3333333333333333,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,4,0,1,1,0,2,0,1,0,0
3660,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3661,18,64,4,0.0625,0.5566602457577223,0.7582455269725131,history,0.25,4.0,0.08108108108108109,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0
3662,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3663,18,64,2,0.03125,0.46800704307532004,0.796747123700531,entertainment,0.125,4.0,0.02702702702702703,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
3664,18,64,4,0.0625,0.9350044154288167,0.5939327418240892,dates_numbers,0.25,4.0,0.05405405405405406,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0
3665,18,64,3,0.046875,0.840129274637718,0.6351364919394575,dates_numbers,0.25,5.333333333333333,0.02702702702702703,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0
3666,18,64,8,0.125,1.2865289121723815,0.4412675926345414,definition,0.3333333333333333,2.6666666666666665,0.13513513513513514,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5,1,1,0,0,0,0,1,0,0
3667,18,64,9,0.140625,1.532356310362252,0.33450611010004727,biography,0.5,3.5555555555555554,0.13513513513513514,0.0,0.3333333333333333,0.25,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,5,0,1,1,0,0,1,1,0,0
3668,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3669,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3670,18,64,3,0.046875,0.40411826492136166,0.8244936675083362,definition,0.3333333333333333,7.111111111111111,0.05405405405405406,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0
3671,18,64,9,0.140625,1.3367858761697344,0.4194412704932807,definition,0.6666666666666666,4.7407407407407405,0.08108108108108109,0.125,0.6666666666666666,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,3,1,2,0,0,1,0,2,0,0
3672,18,64,7,0.109375,0.5316460202231217,0.7691090670912737,entertainment,0.375,3.4285714285714284,0.10810810810810811,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0,0,0,0,0
3673,18,64,9,0.140625,1.3176118496997362,0.4277684443850678,definition,0.3333333333333333,2.3703703703703702,0.16216216216216217,0.125,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,6,1,1,0,0,1,0,0,0,0
3674,18,64,3,0.046875,0.46800704307532004,0.796747123700531,history,0.25,5.333333333333333,0.05405405405405406,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0
3675,18,64,4,0.0625,0.46800704307532004,0.796747123700531,entertainment,0.25,4.0,0.05405405405405406,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0
3676,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3677,18,64,5,0.078125,0.9913631370066105,0.5694564600357317,history,0.25,3.2,0.08108108108108109,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0
3678,18,64,8,0.125,0.6721300582177219,0.708097624594732,other,0.1891891891891892,1.5135135135135136,0.1891891891891892,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,0,0
3679,18,64,2,0.03125,0.2663844632679204,0.8843106975379826,definition,0.3333333333333333,10.666666666666666,0.02702702702702703,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0
3680,18,64,4,0.0625,0.4943156581442628,0.7853214373495725,definition,0.3333333333333333,5.333333333333333,0.08108108108108109,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,0,0
3681,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3682,18,64,9,0.140625,0.8237658484801714,0.6422430376247114,science,1.0,7.111111111111111,0.1891891891891892,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,7,0,0,0,0,1,0,0,1,0
3683,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3684,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3685,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3686,18,64,2,0.03125,0.20227300179743624,0.9121539514813669,biography,0.5,16.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0
3687,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3688,18,64,4,0.0625,0.915345976119885,0.6024702935387882,geography,0.3333333333333333,5.333333333333333,0.05405405405405406,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2,0,0,1,0,0,0,1,0,0
3689,18,64,8,0.125,1.0568134588961835,0.5410317464002985,history,0.25,2.0,0.16216216216216217,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,0,0,0,0,0,0
3690,18,64,3,0.046875,0.40411826492136166,0.8244936675083362,geography,0.3333333333333333,7.111111111111111,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2,0,0,0,0,0,0,1,0,0
3691,18,64,1,0.015625,-0.0,1.0,entertainment,0.125,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
3692,18,64,4,0.0625,0.6702631314489342,0.708908420588534,entertainment,0.125,2.0,0.08108108108108109,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0
3693,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
